B fraction,N fraction,O fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,frac s valence electrons,frac p valence electrons
0.4666666666666667,0.3333333333333333,0.2,12.913913333333333,14.266666666666667,2.0,3.0,6.266666666666667,0.25,0.7333333333333333,1.4,2.6533333333333333,2.0,2.2666666666666666,0.46875,0.53125
0.4666666666666667,0.3333333333333333,0.2,12.913913333333333,14.266666666666667,2.0,3.0,6.266666666666667,0.25,0.7333333333333333,1.4,2.6533333333333333,2.0,2.2666666666666666,0.46875,0.53125
0.5714285714285714,0.2857142857142857,0.14285714285714285,12.465257142857142,14.0,2.0,3.0,6.0,0.25,0.7571428571428571,1.4,2.525714285714286,2.0,2.0,0.5,0.5
0.5714285714285714,0.2857142857142857,0.14285714285714285,12.465257142857142,14.0,2.0,3.0,6.0,0.25,0.7571428571428571,1.4,2.525714285714286,2.0,2.0,0.5,0.5
0.5,0.1,0.4,13.20593,14.4,2.0,3.0,6.4,0.25,0.7300000000000001,1.4,2.7,2.0,2.4,0.45454545454545453,0.5454545454545454
0.5,0.1,0.4,13.20593,14.4,2.0,3.0,6.4,0.25,0.7300000000000001,1.4,2.7,2.0,2.4,0.45454545454545453,0.5454545454545454
0.4166666666666667,0.4166666666666667,0.16666666666666666,13.007275,14.333333333333334,2.0,3.0,6.333333333333333,0.25,0.725,1.4,2.69,2.0,2.3333333333333335,0.46153846153846156,0.5384615384615385
0.4166666666666667,0.4166666666666667,0.16666666666666666,13.007275,14.333333333333334,2.0,3.0,6.333333333333333,0.25,0.725,1.4,2.69,2.0,2.3333333333333335,0.46153846153846156,0.5384615384615385
0.5,0.21428571428571427,0.2857142857142857,12.978192857142856,14.285714285714286,2.0,3.0,6.285714285714286,0.25,0.7357142857142858,1.4,2.6542857142857144,2.0,2.2857142857142856,0.4666666666666667,0.5333333333333333
0.5,0.21428571428571427,0.2857142857142857,12.978192857142856,14.285714285714286,2.0,3.0,6.285714285714286,0.25,0.7357142857142858,1.4,2.6542857142857144,2.0,2.2857142857142856,0.4666666666666667,0.5333333333333333
0.42857142857142855,0.14285714285714285,0.42857142857142855,13.491128571428572,14.571428571428571,2.0,3.0,6.571428571428571,0.25,0.7142857142857143,1.4,2.782857142857143,2.0,2.5714285714285716,0.4375,0.5625000000000001
0.42857142857142855,0.14285714285714285,0.42857142857142855,13.491128571428572,14.571428571428571,2.0,3.0,6.571428571428571,0.25,0.7142857142857143,1.4,2.782857142857143,2.0,2.5714285714285716,0.4375,0.5625000000000001
0.75,0.08333333333333333,0.16666666666666666,11.942041666666666,13.666666666666666,2.0,3.0,5.666666666666667,0.25,0.7916666666666665,1.4,2.3566666666666665,2.0,1.6666666666666667,0.5454545454545455,0.4545454545454546
0.75,0.08333333333333333,0.16666666666666666,11.942041666666666,13.666666666666666,2.0,3.0,5.666666666666667,0.25,0.7916666666666665,1.4,2.3566666666666665,2.0,1.6666666666666667,0.5454545454545455,0.4545454545454546
1.0,0.0,0.0,10.811,13.0,2.0,0.0,5.0,0.0,0.85,0.0,2.04,2.0,1.0,0.6666666666666666,0.3333333333333333
0.0,1.0,0.0,14.0067,15.0,2.0,0.0,7.0,0.0,0.65,0.0,3.04,2.0,3.0,0.4,0.6
0.0,0.0,1.0,15.9994,16.0,2.0,0.0,8.0,0.0,0.6,0.0,3.44,2.0,4.0,0.3333333333333333,0.6666666666666666
0.4,0.0,0.6,13.924039999999998,14.8,2.0,3.0,6.8,0.25,0.7,1.4,2.8800000000000003,2.0,2.8,0.4166666666666667,0.5833333333333334
